path,name,sha256,size_mb,pages,producer,creator,error
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 1671 от 13.06.2023.pdf,Счет на оплату _ 1671 от 13.06.2023.pdf,36a0f80d530b97a1,0.11,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 1805 от 20.06.2023 (1).pdf,Счет на оплату _ 1805 от 20.06.2023 (1).pdf,a30923c0071e060b,0.12,2,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 1805 от 20.06.2023.pdf,Счет на оплату _ 1805 от 20.06.2023.pdf,a30923c0071e060b,0.12,2,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 1807 от 21.06.2023.pdf,Счет на оплату _ 1807 от 21.06.2023.pdf,d0b5ee68275f6d94,0.11,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 2464 от 24.07.2023.pdf,Счет на оплату _ 2464 от 24.07.2023.pdf,be0ebb52b6065267,0.11,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 314 от 10.02.2023.pdf,Счет на оплату _ 314 от 10.02.2023.pdf,b0f8fca1d5e96cc9,0.11,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 3570 от 15.09.2023 (1).pdf,Счет на оплату _ 3570 от 15.09.2023 (1).pdf,c1d202b88d3add96,0.12,2,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 3570 от 15.09.2023 (2).pdf,Счет на оплату _ 3570 от 15.09.2023 (2).pdf,c1d202b88d3add96,0.12,2,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 3570 от 15.09.2023.pdf,Счет на оплату _ 3570 от 15.09.2023.pdf,b1d0e8c6cf18b200,0.12,2,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 360 от 16.02.2023 (1).pdf,Счет на оплату _ 360 от 16.02.2023 (1).pdf,25fa714871a0af27,0.12,3,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 360 от 16.02.2023.pdf,Счет на оплату _ 360 от 16.02.2023.pdf,25fa714871a0af27,0.12,3,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 4407 от 27.10.2023.pdf,Счет на оплату _ 4407 от 27.10.2023.pdf,2524b474a4871ede,0.09,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 5585 от 12.12.2022.pdf,Счет на оплату _ 5585 от 12.12.2022.pdf,5536e0ead6cc56bd,0.1,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 571 от 16.03.2023 (1).pdf,Счет на оплату _ 571 от 16.03.2023 (1).pdf,e4a90688b81cf0a1,0.12,2,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 571 от 16.03.2023 (2).pdf,Счет на оплату _ 571 от 16.03.2023 (2).pdf,e4a90688b81cf0a1,0.12,2,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 571 от 16.03.2023.pdf,Счет на оплату _ 571 от 16.03.2023.pdf,e4a90688b81cf0a1,0.12,2,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 584 от 20.03.2023.pdf,Счет на оплату _ 584 от 20.03.2023.pdf,96d56a86f9eaa03a,0.11,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 66 от 13.01.2023 (1).pdf,Счет на оплату _ 66 от 13.01.2023 (1).pdf,a8f1ee03216b4732,0.11,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 66 от 13.01.2023 (2).pdf,Счет на оплату _ 66 от 13.01.2023 (2).pdf,a8f1ee03216b4732,0.11,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 66 от 13.01.2023.pdf,Счет на оплату _ 66 от 13.01.2023.pdf,d80cb09d315a962f,0.11,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 709 от 30.03.2023 (1).pdf,Счет на оплату _ 709 от 30.03.2023 (1).pdf,08aea022bf07dfd6,0.11,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 709 от 30.03.2023.pdf,Счет на оплату _ 709 от 30.03.2023.pdf,08aea022bf07dfd6,0.11,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату _ 754 от 04.04.2023.pdf,Счет на оплату _ 754 от 04.04.2023.pdf,03a4efe18398d82a,0.11,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату № 65 от 28 июня 2024 г.pdf,Счет на оплату № 65 от 28 июня 2024 г.pdf,54f93a5a8c08f9a4,0.07,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату № 66 от 28 июня 2024 г.pdf,Счет на оплату № 66 от 28 июня 2024 г.pdf,85f413806b6b083d,0.07,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату № 67 от 04 июля 2024 г.pdf,Счет на оплату № 67 от 04 июля 2024 г.pdf,c4d1eb0f09a5737e,0.07,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет на оплату № 68 от 04 июля 2024 г.pdf,Счет на оплату № 68 от 04 июля 2024 г.pdf,bcc5728c871c8a73,0.07,1,,,
D:\Общая_Рабочая\Загрузки Валя\Счет покупателю .pdf,Счет покупателю .pdf,146df9d401cf709b,0.05,1,PDF Printer / www.bullzip.com / CP / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №24030641 Отдел №1 - СуперОкна 8 - отчет.pdf,Счет №24030641 Отдел №1 - СуперОкна 8 - отчет.pdf,db06ff766b436040,0.22,4,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №60-1024 от 01 ноября 2022.pdf,Счет №60-1024 от 01 ноября 2022.pdf,f78cad708e977a5d,0.04,1,cairo 1.15.12 (http://cairographics.org),,
D:\Общая_Рабочая\Загрузки Валя\Счет №77030938 Отдел №77 - СуперОкна 8 - отчет (1).pdf,Счет №77030938 Отдел №77 - СуперОкна 8 - отчет (1).pdf,d2691151009865c1,0.22,4,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77030938 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77030938 Отдел №77 - СуперОкна 8 - отчет.pdf,d2691151009865c1,0.22,4,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77030939 Отдел №77 - СуперОкна 8 - отчет (1).pdf,Счет №77030939 Отдел №77 - СуперОкна 8 - отчет (1).pdf,00983c8ffc7115fe,0.22,4,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77030939 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77030939 Отдел №77 - СуперОкна 8 - отчет.pdf,00983c8ffc7115fe,0.22,4,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77030941 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77030941 Отдел №77 - СуперОкна 8 - отчет.pdf,5fff466533964d84,0.23,4,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77030994 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77030994 Отдел №77 - СуперОкна 8 - отчет.pdf,8563352ab6f3d834,0.27,9,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77031541 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77031541 Отдел №77 - СуперОкна 8 - отчет.pdf,dcc6e7e9c1b6c5b6,0.21,4,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77035322 Отдел №77 - СуперОкна 8 - отчет (1).pdf,Счет №77035322 Отдел №77 - СуперОкна 8 - отчет (1).pdf,73f3c51cf7ebb118,0.23,12,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77035322 Отдел №77 - СуперОкна 8 - отчет (2).pdf,Счет №77035322 Отдел №77 - СуперОкна 8 - отчет (2).pdf,73f3c51cf7ebb118,0.23,12,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77035322 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77035322 Отдел №77 - СуперОкна 8 - отчет.pdf,73f3c51cf7ebb118,0.23,12,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77038739 Отдел №77 - СуперОкна 8 - отчет (1).pdf,Счет №77038739 Отдел №77 - СуперОкна 8 - отчет (1).pdf,b2aa13929790ada0,0.21,11,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77038739 Отдел №77 - СуперОкна 8 - отчет (2).pdf,Счет №77038739 Отдел №77 - СуперОкна 8 - отчет (2).pdf,b2aa13929790ada0,0.21,11,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77038739 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77038739 Отдел №77 - СуперОкна 8 - отчет.pdf,b2aa13929790ada0,0.21,11,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77043378 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77043378 Отдел №77 - СуперОкна 8 - отчет.pdf,8142d16947b45d03,0.2,9,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77043421 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77043421 Отдел №77 - СуперОкна 8 - отчет.pdf,23feed1455a8956d,0.18,7,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77046298 Отдел №77 - СуперОкна 8 - отчет (1).pdf,Счет №77046298 Отдел №77 - СуперОкна 8 - отчет (1).pdf,ddcc68ac11a59bfe,0.17,5,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77046298 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77046298 Отдел №77 - СуперОкна 8 - отчет.pdf,ddcc68ac11a59bfe,0.17,5,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77046301 Отдел №77 - СуперОкна 8 - отчет (1).pdf,Счет №77046301 Отдел №77 - СуперОкна 8 - отчет (1).pdf,743e77062958242d,0.17,5,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77046301 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77046301 Отдел №77 - СуперОкна 8 - отчет.pdf,743e77062958242d,0.17,5,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77046841 Отдел №77 - СуперОкна 8 - отчет (1).pdf,Счет №77046841 Отдел №77 - СуперОкна 8 - отчет (1).pdf,52a722c5464c0d24,0.16,4,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77046841 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77046841 Отдел №77 - СуперОкна 8 - отчет.pdf,52a722c5464c0d24,0.16,4,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77047248 Отдел №77 - СуперОкна 8 - отчет (1).pdf,Счет №77047248 Отдел №77 - СуперОкна 8 - отчет (1).pdf,dff1252e89a0eae0,0.18,7,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77047248 Отдел №77 - СуперОкна 8 - отчет (2).pdf,Счет №77047248 Отдел №77 - СуперОкна 8 - отчет (2).pdf,dff1252e89a0eae0,0.18,7,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Счет №77047248 Отдел №77 - СуперОкна 8 - отчет.pdf,Счет №77047248 Отдел №77 - СуперОкна 8 - отчет.pdf,dff1252e89a0eae0,0.18,7,PDF Printer / www.bullzip.com / FPG / Freeware Edition,,
D:\Общая_Рабочая\Загрузки Валя\Табличка Васе 1.pdf,Табличка Васе 1.pdf,1c30893a725a0292,0.02,1,,,
D:\Общая_Рабочая\Загрузки Валя\Табличка Васе 2.pdf,Табличка Васе 2.pdf,4bc5e5e9e6f6a65a,0.02,1,,,
D:\Общая_Рабочая\Загрузки Валя\Табличка Васе 3.pdf,Табличка Васе 3.pdf,4d43caed4ab6ba59,0.04,1,,,
D:\Общая_Рабочая\Загрузки Валя\Тарховский 49_100 (1).pdf,Тарховский 49_100 (1).pdf,95a4dedbff02367a,5.25,1,"Foxit PhantomPDF Printer, версия 7.0.6.1107",,
D:\Общая_Рабочая\Загрузки Валя\Тарховский 49_100 (2).pdf,Тарховский 49_100 (2).pdf,95a4dedbff02367a,5.25,1,"Foxit PhantomPDF Printer, версия 7.0.6.1107",,
D:\Общая_Рабочая\Загрузки Валя\Тарховский 49_100.pdf,Тарховский 49_100.pdf,95a4dedbff02367a,5.25,1,"Foxit PhantomPDF Printer, версия 7.0.6.1107",,
D:\Общая_Рабочая\Загрузки Валя\Текущее состояние.pdf,Текущее состояние.pdf,927884b460851b80,0.09,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Загрузки Валя\Террасы навесы Экоозеро дом (1).pdf,Террасы навесы Экоозеро дом (1).pdf,6c4ff3dbe2799929,1.7,6,GPL Ghostscript 10.01.2,PDF24 Creator,
D:\Общая_Рабочая\Загрузки Валя\Террасы навесы Экоозеро дом.pdf,Террасы навесы Экоозеро дом.pdf,6c4ff3dbe2799929,1.7,6,GPL Ghostscript 10.01.2,PDF24 Creator,
D:\Общая_Рабочая\Загрузки Валя\Террасы передние 1.pdf,Террасы передние 1.pdf,7cb295450c7ebff1,0.04,1,pdfplot14.hdi 14.00.161.000,AutoCAD 2018 — Русский (Russian) 2018 (22.0s (LMS Tech)),
D:\Общая_Рабочая\Загрузки Валя\ТЗ на аэросъемку 28.06.2022.pdf,ТЗ на аэросъемку 28.06.2022.pdf,51d25ae77b75e60e,2.28,5,Adobe Acrobat 21.1 Image Conversion Plug-in,Adobe Acrobat 21.1,
D:\Общая_Рабочая\Загрузки Валя\ТЗ на проектирование (1).pdf,ТЗ на проектирование (1).pdf,089d86b54281a9ef,4.55,5,GPL Ghostscript 9.56.1,PDF24 Creator,
D:\Общая_Рабочая\Загрузки Валя\ТЗ на проектирование.pdf,ТЗ на проектирование.pdf,089d86b54281a9ef,4.55,5,GPL Ghostscript 9.56.1,PDF24 Creator,
